# Carpet timing information at iteration 0 time 0:
# 1: timer name 2: gettimeofday [secs] 3: getrusage [secs] 4: cycle [secs] 5: cycle[avg] [secs] 6: cycle[sdv] [secs] 7: cycle[min] [secs] 8: cycle[max] [secs]
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES: 73.5323 117.911 1.90701e+11 1.90701e+10 2.47197e+10 7.27748e+09 1.44797e+10
main/Initialise/CallPostRecoverVariables: 0.100746 1.41978 2.61276e+08 2.61276e+08 0 2.61276e+08 2.61276e+08
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction: 73.532 117.911 1.90701e+11 1.90701e+10 2.47197e+10 7.27743e+09 1.44797e+10
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns: 73.532 117.909 1.90701e+11 1.90701e+10 2.47197e+10 7.27742e+09 1.44796e+10
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap: 2.32811 5.75512 6.03781e+09 6.03781e+09 0 6.03781e+09 6.03781e+09
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_2D [7]: 9.9e-05 0 258140 258140 0 258140 258140
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH: 73.5319 117.909 1.907e+11 1.907e+10 2.47197e+10 7.27741e+09 1.44796e+10
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid: 2.3278 5.75413 6.03701e+09 6.03701e+09 0 6.03701e+09 6.03701e+09
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CheckRegions: 4e-06 0 10116 10116 0 10116 10116
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs2: 0.000345 0.000999 927715 17179.9 26243.1 13703 15634
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refprol: 0.042029 0.124982 1.09035e+08 9.08628e+06 1.72635e+07 2202 7.50464e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/domain: 0.001065 0.005 2.75437e+06 275437 17507.8 269277 273238
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/mgprol: 6e-06 0 19621 1635.08 517.956 1496 1597
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid: 2.31435 5.54716 6.00211e+09 6.00211e+09 0 6.00211e+09 6.00211e+09
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/mgrest: 1e-05 0 19415 1617.92 602.716 1474 1536
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/mask: 1.71429 3.85142 4.44593e+09 4.44593e+08 6.04015e+08 7721 5.54544e+08
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/test: 0.045905 0.198969 1.19071e+08 1.19071e+07 1.31889e+07 7.1931e+06 1.03659e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm: 0.141041 0.438934 3.65778e+08 3.65778e+07 7.44118e+07 1.74511e+06 2.78304e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/unusedpoints_mask: 0.195663 0.312952 5.07466e+08 5.07466e+07 1.01596e+08 2138 5.22587e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/sync: 0.012342 0.044994 3.2033e+07 2.66942e+06 4.11336e+06 1.4983e+06 1.79809e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs2: 0.000102 0.001 277605 27760.5 17896.4 20145 27190
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs1: 1e-05 0 24786 2478.6 776.267 2309 2450
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs2: 0.000332 0 882541 88254.1 143720 33378 149148
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync: 0.000216 0 561328 56132.8 118662 32399 32399
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm: 0.002728 0.011998 7.07047e+06 707047 727673 568060 633336
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs3: 9e-06 0 17108 1710.8 1141.61 1478 1541
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_boxes: 0.017362 0.110983 4.50317e+07 4.50317e+06 9.9609e+06 2.03268e+06 3.0888e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refrest: 0.024981 0.06999 6.48134e+07 6.48134e+06 1.02253e+07 2086 8.36576e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refbndprol: 0.061448 0.197968 1.59394e+08 1.32828e+07 2.30128e+07 1857 1.01369e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs3: 5e-06 0 19037 1903.7 1703.1 1389 1432
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs1: 9e-06 0 18024 1802.4 446.91 1637 1683
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol: 0.000636 0.003 1.65139e+06 165139 144299 141046 141046
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs3: 7e-06 0 17234 1723.4 1694.87 1426 1508
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol: 0.000427 0.001 1.1002e+06 110020 156550 45090 161142
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/reflux: 8e-06 0 20686 2068.6 398.896 1860 2046
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol: 0.000191 0.001999 494135 49413.5 109430 30157 36813
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs1: 9e-06 0 19835 1983.5 558.233 1802 1854
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs2: 0.000136 0 356028 35602.8 34806.9 22427 22427
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs1: 3.8e-05 0 103189 1719.82 699.519 1585 1719
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs2: 0.00038 0.002 1.03362e+06 17227 30630.8 13557 13801
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs3: 3.7e-05 0.001 96163 1602.72 8960.71 1328 1438
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync: 0.000155 0.001 401465 40146.5 121481 24737 28016
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs3: 5e-06 0 15094 1509.4 490.559 1413 1493
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs1: 8e-06 0 17846 1784.6 288.549 1689 1722
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs2: 7e-05 0 187996 18799.6 16968.5 15181 18488
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol: 0.000145 0.001 380824 38082.4 121931 23886 23886
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs1: 7e-06 0 17812 1781.2 457.068 1658 1799
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs2: 6.3e-05 0 174827 17482.7 18294.4 14267 14267
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs3: 9e-06 0 14556 1455.6 268.135 1355 1426
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest: 0.000204 0.001 534783 59420.3 123517 37572 37709
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs3: 7e-06 0 17863 1984.78 1594.45 1373 1462
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl: 0.000573 0.001999 1.4843e+06 164923 129195 142948 154862
meta mode/meta mode/global mode/level(3)/leave_local_mode: 0.002418 0.012999 5.62026e+06 20289.8 149030 10895 12762
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs1: 8e-06 0 16874 1874.89 485.144 1700 1817
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs3: 3.6e-05 0 77444 1434.15 598.997 1346 1367
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs1: 3.6e-05 0 93640 1734.07 951.946 1575 1716
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs2: 0.000122 0.001 318708 35412 20028.5 27459 27487
meta mode/meta mode/global mode/level(2): 9.12327 14.1289 2.36606e+10 2.36606e+09 2.24377e+10 8139 8139
meta mode/meta mode/global mode/level(3)/leave_singlemap_mode: 0.000643 0.002 1.72782e+06 6215.17 40375.7 4854 6261
meta mode/meta mode/global mode/level(3)/enter_local_mode: 0.008417 0.04399 2.21135e+07 79832.2 672594 54181 197631
meta mode/meta mode/global mode/level(3)/enter_singlemap_mode: 0.000736 0.005 1.69873e+06 6110.55 26968.2 4558 6934
meta mode/meta mode/global mode/level(2)/leave_local_mode: 0.005319 0.011999 1.22611e+07 44263.8 213525 10317 13162
meta mode/meta mode/global mode/level(2)/enter_singlemap_mode: 0.000814 0 1.90659e+06 6858.24 22611.1 4488 8008
meta mode/meta mode/global mode/level(2)/leave_singlemap_mode: 0.001499 0.002 3.90392e+06 14042.9 56026.8 4821 6482
meta mode/meta mode/global mode/level(2)/enter_local_mode: 0.015533 0.031991 4.04759e+07 146122 562485 40859 115440
meta mode/meta mode/global mode/level(4)/enter_singlemap_mode: 0.001337 0.003 3.02292e+06 6271.62 18930.2 4616 7488
meta mode/meta mode/global mode/level(4): 3.51359 15.1037 9.11227e+09 9.11227e+08 8.63699e+09 8167 8167
meta mode/meta mode/global mode/level(1)/enter_singlemap_mode: 0.00083 0.002 1.97718e+06 7112.14 30459.7 4447 7671
meta mode/meta mode/global mode/level(1)/leave_singlemap_mode: 0.001668 0.004 4.3112e+06 15507.9 97010.3 4879 6372
meta mode/meta mode/global mode/level(3): 2.95917 12.837 7.67442e+09 7.67442e+08 7.2749e+09 8335 8335
meta mode/meta mode/global mode/level(1)/enter_local_mode: 0.016895 0.043993 4.40261e+07 158939 1.00379e+06 38624 96325
meta mode/meta mode/global mode/level(1)/leave_local_mode: 0.005773 0.016998 1.35702e+07 48990.1 335126 10409 14260
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/Recompose/CarpetLib::dh::recompose/dh::recompose_free_old: 0.000596 0 1.50898e+06 1483.76 3703.54 1330 1438
meta mode/meta mode/global mode/level(1): 10.7213 14.7768 2.7805e+10 2.7805e+09 2.63699e+10 8862 8862
meta mode/meta mode/global mode/level(4)/leave_local_mode: 0.00703 0.026996 1.66879e+07 17347.1 153972 10929 12287
meta mode/meta mode/global mode/level(4)/leave_singlemap_mode: 0.001086 0.004 2.91998e+06 6058.06 41357.8 4989 5690
meta mode/meta mode/global mode/level(4)/enter_local_mode: 0.027092 0.081987 7.10189e+07 73824.3 759806 55429 163001
meta mode/meta mode/global mode/level(5)/enter_local_mode: 0.028612 0.05999 7.50334e+07 77997.3 1.04464e+06 52945 145285
meta mode/meta mode/global mode/level(5)/leave_local_mode: 0.007381 0.015 1.7587e+07 18281.8 223964 10755 11825
meta mode/meta mode/global mode/level(5)/leave_singlemap_mode: 0.001146 0.001999 3.04441e+06 6316.2 50024.5 5062 6485
meta mode/meta mode/global mode/level(5): 7.20766 13.147 1.86926e+10 1.86926e+09 1.77235e+10 8228 8228
meta mode/meta mode/global mode/level(5)/enter_singlemap_mode: 0.001376 0 3.10237e+06 6436.45 28332.4 4594 7265
meta mode/meta mode/global mode/level(6)/enter_local_mode: 0.007881 0.019998 2.06487e+07 74543.9 518574 37305 66961
meta mode/meta mode/global mode/level(6)/leave_local_mode: 0.003325 0.010999 7.76644e+06 28037.7 219928 10373 11480
meta mode/meta mode/global mode/level(6)/leave_singlemap_mode: 0.000861 0.001999 2.28261e+06 8210.82 64750.4 4836 5307
meta mode/meta mode/global mode/level(6): 7.59296 13.314 1.96919e+10 1.96919e+09 1.86737e+10 8241 8241
meta mode/meta mode/global mode/level(6)/enter_singlemap_mode: 0.000762 0.001 1.73281e+06 6233.12 21525.2 4448 6965
meta mode/meta mode/global mode/level(7)/enter_local_mode: 0.007893 0.017997 2.06995e+07 74727.4 524657 37293 56457
meta mode/meta mode/global mode/level(7)/leave_local_mode: 0.003309 0.010998 7.69611e+06 27783.8 224523 10513 12131
meta mode/meta mode/global mode/level(7)/leave_singlemap_mode: 0.000862 0.002999 2.28601e+06 8223.06 59401.9 4922 5310
meta mode/meta mode/global mode/level(7): 8.6916 12.1981 2.25411e+10 2.25411e+09 2.13769e+10 7910 7910
meta mode/meta mode/global mode/level(7)/enter_singlemap_mode: 0.000737 0 1.73134e+06 6227.84 19688.5 4573 7274
meta mode/meta mode/global mode/level(8)/enter_local_mode: 0.008111 0.024997 2.12419e+07 76685.5 522945 37253 50369
meta mode/meta mode/global mode/level(8)/leave_local_mode: 0.003391 0.013997 7.91051e+06 28557.8 228284 10324 11865
meta mode/meta mode/global mode/level(8)/leave_singlemap_mode: 0.000874 0.003 2.3002e+06 8274.1 59138.2 4909 5276
meta mode/meta mode/global mode/level(8): 8.11307 13.373 2.10407e+10 2.10407e+09 1.99535e+10 8372 8372
meta mode/meta mode/global mode/level(8)/enter_singlemap_mode: 0.000752 0.002 1.7398e+06 6258.26 20230.2 4570 7295
meta mode/meta mode/global mode/level(9)/enter_local_mode: 0.009324 0.020999 2.438e+07 87383.4 947811 36911 46390
meta mode/meta mode/global mode/level(9)/leave_local_mode: 0.003653 0.002999 8.53137e+06 30578.4 323682 10498 16040
meta mode/meta mode/global mode/level(9)/leave_singlemap_mode: 0.000985 0.001999 2.55607e+06 9128.83 94133 4842 6035
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridFree: 3e-06 0 7155 7155 0 7155 7155
meta mode/meta mode/global mode/level(9): 6.12845 15.9196 1.58938e+10 1.05958e+09 1.53428e+10 14872 4.33967e+06
meta mode/meta mode/global mode/level(9)/enter_singlemap_mode: 0.00076 0 1.76002e+06 6285.78 29054.1 4344 5756
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/SystemStatistics_Collect: 0.002809 0.041994 7.28966e+06 7.28966e+06 0 7.28966e+06 7.28966e+06
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction: 0.096716 1.35679 2.50832e+08 1.79166e+06 1.7525e+08 1407 1517
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/MaskBase_AllocateMask: 0.00081 0.011999 2.10238e+06 2.10238e+06 0 2.10238e+06 2.10238e+06
main/Initialise/CallAnalysis/OutputGH/OutputGH: 0.000607 0.007999 1.57318e+06 1.57318e+06 0 1.57318e+06 1.57318e+06
main/Initialise/CallAnalysis/OutputGH: 0.000619 0.007999 1.60092e+06 1.60092e+06 0 1.60092e+06 1.60092e+06
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/MaskBase_TestMask: 0.066725 1.02984 1.73051e+08 1.73051e+08 0 1.73051e+08 1.73051e+08
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/CarpetLib_printmemstats: 2e-06 0 3028 3028 0 3028 3028
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_0D [0]: 7e-05 0.001 181113 181113 0 181113 181113
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_0D [0]/OutputGH<0>: 5.5e-05 0.001 142205 142205 0 142205 142205
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_2D [2]: 6.7e-05 0.000999 173212 173212 0 173212 173212
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_1D [1]/OutputGH<1>: 5.2e-05 0.001 135803 135803 0 135803 135803
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_1D [1]: 6.7e-05 0.001 170789 170789 0 170789 170789
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_2D [2]/OutputGH<2>: 5.2e-05 0.000999 134150 134150 0 134150 134150
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/CoordBase_SetupMask: 0.001135 0.005999 2.96447e+06 247039 354024 150518 190659
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_3D [3]: 1.9e-05 0 47555 47555 0 47555 47555
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/MaskBase_SetMask: 0.007822 0.024996 2.0325e+07 1.69375e+06 2.77204e+06 442438 1.95573e+06
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/CarpetMaskSetup: 0.006605 0.102986 1.71368e+07 1.71368e+06 1.76783e+06 639205 1.5049e+06
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_3D [3]/OutputGH<3>: 3e-06 0 6941 6941 0 6941 6941
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/MaskBase_InitMask: 0.003977 0.021997 1.03446e+07 862053 1.44672e+06 284033 1.17678e+06
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOBasic::CarpetIOBasic [4]: 2e-05 0 50630 50630 0 50630 50630
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOBasic::CarpetIOBasic [4]/OutputGH: 5e-06 0 13676 13676 0 13676 13676
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_0D [5]: 1.6e-05 0 41046 41046 0 41046 41046
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_3D [8]/OutputGH<3>: 2e-06 0 5218 5218 0 5218 5218
main/Initialise/CallAnalysis/CCTK_ANALYSIS: 0.003557 0.053992 9.22378e+06 9.22378e+06 0 9.22378e+06 9.22378e+06
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/lc_statistics_analysis: 2e-06 0 5790 5790 0 5790 5790
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES: 0.099417 1.40079 2.57826e+08 2.57826e+07 2.41445e+08 225178 225178
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5 [10]: 1.4e-05 0 36464 36464 0 36464 36464
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/NaNChecker_NaNCheck_Finish: 2.4e-05 0 59318 5931.8 32848.6 2346 2346
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_3D [8]: 2e-05 0 51495 51495 0 51495 51495
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOScalar::CarpetIOScalar [9]/OutputGH: 4.7e-05 0.001 124625 124625 0 124625 124625
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOScalar::CarpetIOScalar [9]: 6e-05 0.001 154385 154385 0 154385 154385
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_1D [6]/OutputGH<1>: 2e-06 0 3649 3649 0 3649 3649
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/Multipole_Calc: 3.4e-05 0 90762 90762 0 90762 90762
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_1D [6]: 1.5e-05 0 38703 38703 0 38703 38703
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/CarpetIOHDF5_CloseFiles: 0.00381 0.057992 9.88516e+06 9.88516e+06 0 9.88516e+06 9.88516e+06
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/TerminationTrigger_ResetMinutes: 7e-06 0 17429 17429 0 17429 17429
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/NaNChecker_TakeAction: 1.3e-05 0.001 34225 3422.5 11247.7 2068 2245
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_2D [7]/OutputGH<2>: 8.5e-05 0 219452 219452 0 219452 219452
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/NaNChecker_NaNCheck_Check: 1.6e-05 0 42365 3530.42 11898.5 2080 2719
main/Initialise/CallAnalysis: 0.006007 0.091986 1.55769e+07 1.55769e+07 0 1.55769e+07 1.55769e+07
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/TerminationTrigger_CheckFile: 4e-06 0 10403 10403 0 10403 10403
