# Carpet timing information at iteration 0 time 0:
# 1: timer name 2: gettimeofday [secs] 3: getrusage [secs] 4: cycle [secs] 5: cycle[avg] [secs] 6: cycle[sdv] [secs] 7: cycle[min] [secs] 8: cycle[max] [secs]
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_BSSN_RegisterVars: 0.00021 0.001 546392 546392 0 546392 546392
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_BSSN_RegisterConstrained: 0.000144 0 373329 373329 0 373329 373329
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/WeylScal4_RegisterVars: 5.7e-05 0 148038 148038 0 148038 148038
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/TmunuBase_SetStressEnergyState: 0.00014 0 363223 363223 0 363223 363223
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/Slab_InitTimers: 1.8e-05 0 45665 45665 0 45665 45665
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/MaskSym: 1.4e-05 0 36097 36097 0 36097 36097
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/MaskSym_emask: 1e-05 0 27058 27058 0 27058 27058
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/RegisterSymmetryBoundaries: 1.2e-05 0 31947 31947 0 31947 31947
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_BSSN_RegisterSymmetries: 0.000175 0.001 455737 455737 0 455737 455737
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ReflectionSymmetry_Register: 9e-06 0 21803 21803 0 21803 21803
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/WeylScal4_RegisterSymmetries: 8.6e-05 0 224958 224958 0 224958 224958
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/SymBase_Statistics: 1e-05 0 24100 24100 0 24100 24100
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/TerminationTrigger_StartTimer: 1.6e-05 0 42887 42887 0 42887 42887
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_ADMConstraints_RegisterSymmetries: 6.2e-05 0 159374 159374 0 159374 159374
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/TerminationTrigger_CreateFile: 0.029474 0 7.64383e+07 7.64383e+07 0 7.64383e+07 7.64383e+07
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/MoL_ReportNumberVariables: 4.9e-05 0 129615 129615 0 129615 129615
main/Initialise/CallSetup/CCTK_PARAMCHECK: 0.002172 0.001 5.63252e+06 5.63252e+06 0 5.63252e+06 5.63252e+06
main/Initialise/CallRecoverVariables/Poison: 3.3754 37.2513 8.75381e+09 8.75381e+08 1.00898e+09 3.36744e+08 7.4958e+08
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction: 0.002093 0.001 5.42272e+06 387337 2.2959e+06 21356 1.49065e+06
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns: 0.001987 0.001 5.14637e+06 367598 2.27912e+06 17466 1.48563e+06
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/ADMBase_ParamCheck: 1.8e-05 0 48617 48617 0 48617 48617
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/Boundary_Check: 1e-06 0 2352 2352 0 2352 2352
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/CarpetParamCheck: 3.6e-05 0 92799 92799 0 92799 92799
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/CarpetLib_test_prolongate_3d_rf2: 1.1e-05 0 28481 28481 0 28481 28481
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/CarpetRegrid2_ParamCheck: 4.6e-05 0 119642 119642 0 119642 119642
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/ParamCheck_CartGrid3D: 9e-06 0 23696 23696 0 23696 23696
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/dissipation_paramcheck: 9.5e-05 0 245134 245134 0 245134 245134
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/CheckFortranParameters: 2e-06 0 3126 3126 0 3126 3126
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/ML_BSSN_ParamCheck: 0.000169 0 438880 438880 0 438880 438880
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/MoL_ParamCheck: 3.1e-05 0 81423 81423 0 81423 81423
main/Initialise/CallRecoverVariables: 165.61 204.409 4.29494e+11 4.29494e+11 0 4.29494e+11 4.29494e+11
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/Multipole_ParamCheck: 2.9e-05 0 73194 73194 0 73194 73194
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/qlm_paramcheck: 0.000811 0 2.10454e+06 2.10454e+06 0 2.10454e+06 2.10454e+06
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/TwoPunctures_ParamCheck: 5.8e-05 0 152795 152795 0 152795 152795
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/Vectors_Test: 0.000561 0.001 1.45742e+06 1.45742e+06 0 1.45742e+06 1.45742e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID: 0.062234 0.440932 1.61399e+08 1.61399e+07 2.56498e+07 8.11178e+06 1.11939e+07
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction: 0.061229 0.431932 1.58753e+08 587973 3.18974e+07 1193 2597
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns: 0.055156 0.368941 1.43032e+08 979672 2.94662e+07 5417 225732
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetShiftStateOn: 8e-05 0 215531 17960.9 74332.5 4542 12789
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetDtLapseStateOn: 4.6e-05 0 122520 10210 43728.6 4542 7145
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetDtShiftStateOn: 4.4e-05 0 120342 10028.5 42779.7 4230 7112
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ADMMacros_SetLocalSpatialOrder: 0.000676 0.008999 1.77135e+06 147612 294997 11253 239478
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SpatialSpacings: 9.4e-05 0 245707 20475.6 175835 2242 5646
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SpatialCoordinates: 0.034286 0.223966 8.90227e+07 7.41856e+06 1.61143e+07 2.10006e+06 6.69332e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_SetupRes: 0.000104 0 271893 271893 0 271893 271893
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/AHFinderDirect_setup: 0.001521 0.001 3.94906e+06 3.94906e+06 0 3.94906e+06 3.94906e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/dissipation_basegrid: 0.005477 0.041993 1.42477e+07 1.18731e+06 2.64237e+06 354481 1.05897e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ML_ADMConstraints_CheckBoundaries: 6.9e-05 0.001 181330 181330 0 181330 181330
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ML_BSSN_CheckBoundaries: 0.000145 0 375569 375569 0 375569 375569
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/NaNChecker_ResetCounter: 1.1e-05 0 29719 29719 0 29719 29719
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskZero: 0.00294 0.013998 7.64926e+06 637438 1.55546e+06 177042 539115
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskOne: 0.00579 0.04699 1.50598e+07 1.25498e+06 2.92635e+06 335482 1.0256e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_Setup: 9.4e-05 0 242512 242512 0 242512 242512
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask: 9.3e-05 0 241005 241005 0 241005 241005
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/CarpetLib::ggf::recompose_crop: 4e-06 0 6980 3490 2119.91 1991 1991
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/CarpetLib::ggf::recompose_allocate: 5e-06 0 12954 6477 4717.82 3141 3141
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/dh::recompose_free_old: 1e-06 0 3273 1636.5 587.606 1221 1221
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_InitMask: 0.000377 0.002 980347 980347 0 980347 980347
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/CoordBase_SetupMask: 0.000101 0 264686 264686 0 264686 264686
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/CarpetMaskSetup: 3.9e-05 0.001 102156 102156 0 102156 102156
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_SetMask: 0.00086 0 2.23853e+06 2.23853e+06 0 2.23853e+06 2.23853e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_CheckState: 8.8e-05 0.001 228549 228549 0 228549 228549
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_Set: 0.0001 0.000999 260869 260869 0 260869 260869
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_TestMask: 0.000761 0.008999 1.97694e+06 1.97694e+06 0 1.97694e+06 1.97694e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SymBase_Check: 5.5e-05 0 145444 12120.3 14854.7 3028 14056
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/Time_Initialise: 1.7e-05 0.001 46427 46427 0 46427 46427
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/TemporalSpacings: 0.000605 0.009998 1.58096e+06 158096 209746 57011 217470
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/WeylScal4_CheckBoundaries: 6e-05 0.000999 156881 156881 0 156881 156881
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES: 162.169 166.66 4.2057e+11 4.2057e+10 7.67065e+10 1.60698e+10 3.35853e+10
main/Initialise/CallPostRecoverVariables: 0.053226 0.664899 1.38036e+08 1.38036e+08 0 1.38036e+08 1.38036e+08
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction: 162.168 166.656 4.2057e+11 4.2057e+10 7.67065e+10 1.60698e+10 3.35853e+10
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns: 162.168 166.656 4.2057e+11 4.2057e+10 7.67065e+10 1.60698e+10 3.35852e+10
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap: 2.20188 7.14691 5.71038e+09 5.71038e+09 0 5.71038e+09 5.71038e+09
main/Evolve/CallRestrict/Restrict/comm_state[4].state_fill_send_buffers.step: 0.003511 2.37064 7.59354e+06 2480.74 41504.2 1563 2135
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CheckRegions: 4e-06 0 9702 9702 0 9702 9702
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH: 162.168 166.654 4.2057e+11 4.2057e+10 7.67065e+10 1.60698e+10 3.35852e+10
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/PunctureTracker_Track: 1366.95 11993.7 3.54508e+12 1.19645e+09 3.05107e+10 1.33452e+06 1.49218e+09
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid: 2.20095 7.14591 5.70799e+09 5.70799e+09 0 5.70799e+09 5.70799e+09
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/buffers: 0.151658 0.484926 3.93348e+08 3.93348e+07 6.50086e+07 3.19016e+06 4.72402e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refprol: 0.040565 0.119982 1.0523e+08 8.76915e+06 1.69806e+07 2009 7.12383e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid: 2.18839 6.94894 5.67541e+09 5.67541e+09 0 5.67541e+09 5.67541e+09
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_boxes: 0.022507 0.086986 5.83876e+07 5.83876e+06 7.47881e+06 123812 5.72935e+06
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs: 327.909 5138.75 8.50403e+11 5.78505e+07 1.12959e+10 624202 8.05304e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/sync: 0.01463 0.048993 3.79627e+07 3.16356e+06 5.67209e+06 1.54641e+06 2.05694e+06
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs2: 0.067393 0.17297 1.83214e+08 16505.8 1.00058e+06 10938 13930
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync: 0.000207 0.000999 541991 54199.1 107320 37727 38305
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/mask: 1.60185 5.07723 4.15431e+09 4.15431e+08 5.99645e+08 8528 5.57546e+08
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/mgrest: 7e-06 0 16507 1375.58 467.99 1251 1303
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm: 0.141195 0.429932 3.66177e+08 3.66177e+07 7.56806e+07 1.78875e+06 2.8794e+07
meta mode/meta mode/global mode/level(3): 44.1988 608.526 1.14625e+11 6.5744e+06 1.92844e+10 9063 432001
meta mode/meta mode/global mode/level(1)/enter_singlemap_mode: 0.054269 0.674907 1.38853e+08 6745.37 729415 4224 5304
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/unusedpoints_mask: 0.183699 0.431935 4.76437e+08 4.76437e+07 1.04762e+08 1887 5.66284e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/test: 0.046133 0.202971 1.19662e+08 1.19662e+07 1.32124e+07 7.15217e+06 1.03715e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/mgprol: 9e-06 0 16018 1334.83 324.669 1263 1343
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refbndprol: 0.063406 0.197968 1.64472e+08 1.3706e+07 2.32103e+07 1811 1.16815e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol: 0.000193 0 504787 50478.7 105455 26287 37586
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs1: 6e-06 0 18197 1819.7 855.405 1511 1713
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs2: 0.000129 0 338047 33804.7 17124.7 27765 28469
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/reflux: 1e-05 0 17943 1794.3 249.652 1658 1829
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs2: 0.000588 0.000999 1.53275e+06 153275 615598 34868 159157
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol: 0.000676 0.002998 1.75478e+06 175478 605522 45311 170851
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs1: 9e-06 0.000999 23700 2370 1004.29 2107 2107
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs3: 7e-06 0 22169 2216.9 1061.78 1753 1835
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm: 0.002911 0.016997 7.55022e+06 755022 859864 522652 633122
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refrest: 0.022367 0.06199 5.80294e+07 5.80294e+06 9.97873e+06 1927 7.90795e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs1: 6e-06 0 16821 1682.1 712.708 1502 1554
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs3: 1e-05 0 22183 2218.3 1558.74 1306 2536
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs2: 0.00011 0 297453 29745.3 20885.2 17374 28031
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol: 0.000607 0.003 1.57734e+06 157734 126048 136898 137956
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs3: 1e-05 0 24063 2406.3 2968.04 1266 1701
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs1: 3.3e-05 0.001 91925 1532.08 1181.84 1395 1422
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs3: 2.8e-05 0 76227 1270.45 655.619 1181 1229
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs2: 0.00037 0.002 1.01966e+06 16994.3 22290.7 13336 17126
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs1: 8e-06 0 16098 1609.8 691.829 1434 1557
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync: 0.000155 0.001 405420 40542 120589 23780 23780
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs2: 7.8e-05 0 207631 20763.1 22055.1 15315 15315
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs3: 6e-06 0 13162 1316.2 646.059 1187 1245
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs3: 3e-06 0 12832 1283.2 578.164 1202 1236
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol: 0.000146 0.001 374320 37432 122734 23351 24718
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs3: 9e-06 0 17955 1995 662.946 1670 1884
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs1: 8e-06 0 16303 1630.3 975.03 1431 1447
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs2: 6e-05 0.001 164808 16480.8 6865.59 13621 16353
meta mode/meta mode/global mode/level(2)/leave_singlemap_mode: 0.080146 1.46378 2.05546e+08 9802.37 1.68911e+06 4258 6849
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Prolongate/comm_state[3].state_fill_send_buffers.user: 17.4103 264.462 4.51934e+10 3.07438e+06 8.84296e+08 1368 495181
meta mode/meta mode/global mode/level(3)/enter_singlemap_mode: 0.052466 0.717895 1.35917e+08 6280.53 588024 4157 5408
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl: 0.093153 0.107986 2.41491e+08 145040 1.04071e+06 132943 142645
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Prolongate/comm_state[1].state_get_buffer_sizes.user: 0.425465 6.46498 1.11126e+09 75596.1 9.57365e+06 2499 23452
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs3: 0.002133 0.006 4.72336e+06 2553.16 43626.5 1495 1826
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns: 166.152 2201.8 4.30888e+11 3.22285e+06 1.64992e+10 4191 21800
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest: 0.000186 0.001 476926 52991.8 119569 34470 34470
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs2: 0.000341 0.002 924376 17118.1 21024.6 12887 15673
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Prolongate/comm_state[5].state_do_some_work.user: 184.441 2897.01 4.78411e+11 3.2545e+07 7.37524e+09 1481 6.54478e+06
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Prolongate/comm_state[4].state_fill_send_buffers.step: 0.018414 1.95974 4.02389e+07 2737.34 977978 1453 2410
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/setup_epsdis: 1.01732 15.5226 2.64586e+09 1.13508e+06 1.55097e+07 358987 1.1732e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs3: 2.9e-05 0 72496 1342.52 909.514 1248 1312
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs1: 3e-06 0 15487 1720.78 862.207 1505 1551
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs2: 0.019264 0.042991 5.1682e+07 27936.2 185401 14918 25410
