# Carpet timing information at iteration 0 time 0:
# 1: timer name 2: gettimeofday [secs] 3: getrusage [secs] 4: cycle [secs] 5: cycle[avg] [secs] 6: cycle[sdv] [secs] 7: cycle[min] [secs] 8: cycle[max] [secs]
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate/comm_state[6].state_do_some_work.step: 34.3496 547.776 8.90878e+10 3.927e+06 2.30443e+09 2456 4044
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_2D [7]/OutputGH<2>: 8.6e-05 0 223536 223536 0 223536 223536
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction: 0.003809 0.050992 9.8836e+06 1.41194e+06 8.21186e+06 64498 128566
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync/comm_state[3].state_fill_send_buffers.user: 0.139957 2.18166 3.65123e+08 72073.2 1.4182e+07 1621 1768
main/Evolve: 9342.85 137498 2.42305e+13 8.07683e+12 4.69321e+12 4.248e+12 1.01258e+13
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Prolongate: 1021.32 16240.3 2.64875e+12 8.72964e+07 2.04212e+10 2597 1.20796e+07
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/domain: 0.167457 0.714881 4.32902e+08 279292 728148 265509 281950
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ConstraintsEverywhere: 7.73921 120.352 2.01261e+10 3.86519e+06 7.18913e+07 1.27144e+06 3.78614e+06
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5 [10]/OutputGH: 2e-06 0 6650 6650 0 6650 6650
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_ADMBase_SelectBCs: 0.100348 1.51575 2.61831e+08 68542.1 721091 60286 65135
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5 [10]: 1.4e-05 0 34020 34020 0 34020 34020
main/Evolve/CallAnalysis/CCTK_CHECKPOINT/CallFunction/thorns: 0.105682 1.59375 2.72429e+08 109277 1.81061e+07 76618 95799
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_0D [0]: 7.9e-05 0.005 205333 205333 0 205333 205333
main/Evolve/CallAnalysis/OutputGH: 10.6403 166.627 2.75845e+10 5.44502e+06 1.34402e+09 811928 7.89994e+07
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ConstraintsInterior: 240.953 3848.63 6.24967e+11 1.20024e+08 1.9102e+09 2.92614e+07 1.29703e+08
main/Initialise/CallAnalysis/CCTK_ANALYSIS: 0.004182 0.06399 1.08466e+07 1.08466e+07 0 1.08466e+07 1.08466e+07
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_ADMConstraints_evaluate: 134.68 2155.21 3.49352e+11 6.70927e+07 1.00761e+09 2.10952e+07 1.03481e+08
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate/comm_state[7].state_empty_recv_buffers.user: 79.457 1258.23 2.06104e+11 9.08507e+06 4.50258e+09 10853 11568
main/Evolve/CallRestrict/Restrict: 29.6097 468.725 7.6793e+10 2.98457e+07 8.25861e+08 1.55827e+07 1.18628e+08
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_2D [7]: 0.0001 0 258229 258229 0 258229 258229
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOScalar::CarpetIOScalar [9]/OutputGH: 4.8e-05 0 123072 123072 0 123072 123072
main/Initialise/CallAnalysis: 0.006781 0.111983 1.75833e+07 1.75833e+07 0 1.75833e+07 1.75833e+07
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_FinishLoop: 0.047187 0.760892 1.23533e+08 24428.1 113009 22176 24605
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/TerminationTrigger_ResetMinutes: 6e-06 0 16138 16138 0 16138 16138
main/Evolve/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/Multipole_Calc: 295.469 4152.55 7.66296e+11 3.07379e+08 7.23344e+10 6154 2.61333e+09
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync/comm_state[6].state_do_some_work.step: 2.4103 37.6343 6.25277e+09 1.23426e+06 5.46752e+08 1551 1841
main/Evolve/CheckLevelTimes: 0.003293 0.047994 8.28763e+06 3325.7 36407.8 2395 2894
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOScalar::CarpetIOScalar [9]: 5.8e-05 0 150332 150332 0 150332 150332
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Sync/comm_state[6].state_do_some_work.step: 13.2369 208.046 3.43426e+10 1.49837e+06 8.50635e+08 1441 1527
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Sync/comm_state[5].state_do_some_work.user: 0.8212 12.7211 2.13026e+09 92943.3 1.01167e+08 1924 2291
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ConstraintsEverywhere_SelectBCs: 0.128045 1.88773 3.32202e+08 65691.6 576923 39456 68309
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate/comm_state[7].state_empty_recv_buffers.user: 0.004042 0.046994 1.03745e+07 2063.75 38170.5 1330 1576
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/setup_epsdis: 4.21456 65.1151 1.09474e+10 2.09881e+06 3.07546e+07 719019 2.25145e+06
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/NaNChecker_TakeAction: 1.3e-05 0 31159 3115.9 11146.7 1887 1887
main/Evolve/CallRestrict: 829.662 13172.5 2.15171e+12 8.63101e+08 4.77322e+10 3016 4.2115e+09
main/Evolve/CallRegrid/Recompose/CarpetLib::dh::recompose/dh::recompose_free_old: 0.796123 11.9582 2.08036e+09 40552.9 1.5628e+08 1726 16536
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs3: 0.004273 0.003 1.08224e+07 1293 20192.2 1226 1270
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/NaNChecker_NaNCheck_Finish: 1.8e-05 0 52070 5207 30701 1896 1903
main/Evolve/CallRegrid/Recompose/CarpetLib::dh::recompose/CarpetLib::ggf::recompose_allocate: 0.538906 5.60215 1.41494e+09 27581.7 1.86824e+07 1903 36073
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/NaNChecker_NaNCheck_Check: 1.4e-05 0 33264 3326.4 10709.5 2114 2162
main/Evolve/CallRestrict/Restrict/comm_state[6].state_do_some_work.step: 3.5113 54.8987 9.10714e+09 3.5395e+06 4.21596e+08 7360 2.40377e+07
main/Evolve/CallEvol/Poison: 451.122 7009.86 1.16998e+12 2.31358e+08 2.59003e+09 8.48871e+07 2.36205e+08
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Prolongate/comm_state[2].state_get_buffer_sizes.step: 8.99482 139.577 2.33416e+10 1.90652e+06 7.64448e+08 2288 3674
main/Evolve/CallRestrict/Restrict/comm_state[7].state_empty_recv_buffers.user: 2.1207 29.9964 5.5069e+09 2.14026e+06 1.75982e+08 211490 1.3495e+07
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/buffers: 21.7417 59.107 5.63916e+10 3.63817e+07 8.62848e+08 3.16518e+06 4.74789e+07
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid: 319.378 808.524 8.28302e+11 5.34388e+09 3.17633e+09 4.17459e+09 5.53368e+09
main/Initialise/CallAnalysis/OutputGH/OutputGH: 0.000614 0.015998 1.59219e+06 1.59219e+06 0 1.59219e+06 1.59219e+06
main/Evolve/CallRestrict/Restrict/comm_state[8].state_empty_recv_buffers.step: 0.137493 4.18235 3.57021e+08 138757 4.78155e+07 5953 34213
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_0D [5]: 1.7e-05 0 43576 43576 0 43576 43576
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/CoordBase_SetupMask: 0.324089 1.27681 8.49493e+08 174255 3.04852e+06 128724 153146
main/Evolve/CallRestrict/CCTK_POSTRESTRICT: 797.64 12667.3 2.06867e+12 5.41536e+08 1.73477e+10 1.96689e+08 3.62711e+08
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_ConstraintsEverywhere_SelectBCs: 0.072619 1.11883 1.90131e+08 49772.5 416152 39070 44234
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_1D [1]: 0.282549 4.29537 7.32027e+08 144498 1.14133e+06 132670 147184
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns: 5192.97 82845.8 1.34679e+13 1.55059e+07 3.52665e+10 4601 5.2185e+07
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/ML_BSSN_ADMBaseBoundaryScalar: 0.059051 0.898845 1.55351e+08 83253.5 537479 34769 86351
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm: 0.396163 0.787873 1.0274e+09 662841 4.73678e+06 389777 697320
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs3: 0.004761 0.012999 1.2124e+07 1303.66 17742.3 1226 1263
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns: 122.499 1943.78 3.1769e+11 1.88753e+06 3.58277e+09 4472 6448
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_EnforceEverywhere: 49.4329 781.049 1.28418e+11 6.16564e+06 2.24198e+08 1.5013e+06 5.36228e+06
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/Boundary_ApplyPhysicalBCs: 0.129639 1.94471 3.38794e+08 22695.2 2.42274e+06 2551 11480
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_ConstraintsInterior_SelectBCs: 0.06799 1.06584 1.79189e+08 46908.1 832051 38682 40535
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_SelectBoundConds: 0.156186 2.37464 4.07956e+08 106795 984604 88106 91269
main/Evolve/CallRegrid/Regrid/PostRegrid: 0.089702 0.13698 2.32844e+08 1.50222e+06 2.56127e+06 1.20244e+06 1.68472e+06
main/Initialise/CallAnalysis/OutputGH: 0.000626 0.015998 1.61812e+06 1.61812e+06 0 1.61812e+06 1.61812e+06
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_InitialCopy: 77.4159 1232.24 2.00833e+11 3.85697e+07 5.50306e+08 1.33816e+07 4.31717e+07
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_SelectBoundConds: 1.007 14.7287 2.63136e+09 130085 2.1604e+06 102673 120310
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/regrid: 4.70147 10.0844 1.21928e+10 7.86631e+06 1.48038e+08 676443 7.55566e+06
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate/comm_state[8].state_empty_recv_buffers.step: 0.008714 0.116986 2.11699e+07 4211.23 105808 2178 2823
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync: 2.83741 43.8973 7.35732e+09 1.45229e+06 5.57784e+08 32708 37220
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ADMBaseEverywhere: 164.794 2610.98 4.27623e+11 2.05312e+07 8.34629e+08 6.83095e+06 2.22612e+07
main/Evolve/CallRegrid/Recompose/CarpetLib::dh::recompose: 30.4854 452.747 7.90632e+10 1.75696e+08 2.85694e+09 6.65955e+07 1.56345e+08
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ADMBaseBoundaryScalar: 0.705479 10.4164 1.85548e+09 89085.8 8.99879e+06 34666 84109
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/ML_BSSN_ADMBaseInterior: 34.9046 557.399 9.0546e+10 4.85241e+07 6.44298e+08 1.17341e+07 5.67471e+07
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Sync/comm_state[8].state_empty_recv_buffers.step: 0.071626 2.89956 1.85048e+08 15114.6 2.12996e+07 1802 1906
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5 [10]: 0.024493 0.385948 6.30893e+07 12453.5 280469 6433 18478
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_ADMBaseEverywhere: 32.3285 512.608 8.3888e+10 2.11305e+07 3.74428e+08 7.34054e+06 2.98154e+07
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_2D [2]/OutputGH<2>: 5.3e-05 0 137115 137115 0 137115 137115
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl: 0.079341 0.082987 2.0579e+08 147520 418962 134949 155184
main/Evolve/CallEvol/CCTK_PRESTEP/CallFunction/thorns/NaNChecker_ResetCounter: 0.005892 0.085984 1.41306e+07 5668.13 30283.8 4451 4903
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_BSSN_ADMBaseBoundaryScalar: 0.136675 2.06367 3.59456e+08 90543.2 4.38837e+06 35436 82720
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/AHFinderDirect_save: 0.158288 2.43063 4.12985e+08 165658 920621 132477 150971
main/Evolve/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_0D [5]/OutputGH<0>: 0.008288 0.112976 2.05094e+07 4048.45 106800 1942 7922
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns: 69.2396 1074.7 1.79568e+11 1.85095e+06 5.76134e+09 4573 2.25573e+06
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_ADMBaseInterior: 429.038 6852.54 1.11294e+12 5.34349e+07 1.7183e+09 1.16694e+07 5.68656e+07
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs: 1106.72 17571.8 2.87024e+12 4.72981e+07 2.33136e+10 111427 1.21847e+07
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction: 77.2734 1198.25 2.00412e+11 2.82573e+06 6.03974e+09 1257 2.43582e+06
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Sync/comm_state[0].create: 0.024677 0.360941 6.04862e+07 2639.01 115274 1373 2156
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync: 84.417 1311.73 2.18897e+11 3.60716e+06 3.48792e+09 66508 71962
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_ResetTime: 0.21247 3.06455 5.43091e+08 26848.5 1.40532e+06 22485 24840
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/WeylScal4_SelectBoundConds: 0.008668 0.133979 2.25534e+07 12895 35702.9 11541 11978
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[0].create: 0.124433 1.73974 3.11191e+08 5128.06 1.07697e+06 1670 2532
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/dissipation_add: 253.59 4032.93 6.57917e+11 3.15881e+07 9.68373e+08 9.7785e+06 3.37393e+07
main/Evolve/CallAnalysis: 896.295 7712.97 2.32452e+12 9.3242e+08 1.71837e+11 5.75705e+07 1.1275e+10
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_3D [3]/OutputGH<3>: 3e-06 0 7084 7084 0 7084 7084
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate/comm_state[0].create: 0.03559 0.504927 8.39913e+07 3702.34 728586 1746 2799
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[1].state_get_buffer_sizes.user: 0.635808 9.59255 1.66457e+09 27430.1 8.56856e+06 5500 6714
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/TerminationTrigger_CheckFile: 4e-06 0 9528 9528 0 9528 9528
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[2].state_get_buffer_sizes.step: 14.0577 216.525 3.64691e+10 600968 5.36515e+08 3007 3401
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate: 640.018 10174.7 1.65987e+12 7.24203e+07 1.60626e+10 1398 1.19587e+07
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/AHFinderDirect_maybe_do_masks: 0.020873 0.307949 5.51272e+07 10568.9 354178 6852 9626
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/WeylScal4_SelectBoundConds: 0.018525 0.284945 4.98462e+07 13048.8 678174 11088 12345
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs1: 0.005045 0.007999 1.31419e+07 1570.12 22727.7 1459 1535
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[3].state_fill_send_buffers.user: 15.1705 239.809 3.94006e+10 649276 5.80846e+08 2392 2735
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[4].state_fill_send_buffers.step: 0.072733 1.37779 1.81631e+08 2993.07 1.00037e+06 1716 2068
main/Evolve/CallAnalysis/CCTK_POSTSTEP: 77.498 1201.98 2.0099e+11 3.96743e+07 6.92484e+09 3.75493e+06 7.2006e+06
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOBasic::CarpetIOBasic [4]: 2e-05 0 53294 53294 0 53294 53294
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/TerminationTrigger_CheckWalltime: 4e-06 0 10993 10993 0 10993 10993
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOHDF5::IOHDF5_1D [6]/OutputGH<1>: 2e-06 0 3943 3943 0 3943 3943
main/Evolve/CallEvol: 6820.55 108480 1.7689e+13 7.09545e+09 2.72162e+11 3.21337e+09 3.35213e+09
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs2: 0.108898 0.173967 2.85215e+08 184010 3.37799e+06 31493 212986
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/AHFinderDirect_store: 3.73715 58.1822 9.69391e+09 3.88845e+06 7.44687e+08 31916 6.21586e+07
main/Initialise/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns/SystemStatistics_Collect: 0.003442 0.047993 8.93254e+06 8.93254e+06 0 8.93254e+06 8.93254e+06
main/Evolve/CallRegrid/Regrid/CarpetRegrid2::RegridMaps: 10.1915 153.43 2.6429e+10 1.06013e+06 2.1275e+09 1300 1585
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_DecrementCounter: 0.243957 3.56351 6.24073e+08 30851.9 1.08144e+06 27006 37556
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate/comm_state[5].state_do_some_work.user: 0.003384 0.058994 8.42991e+06 1676.93 19690 1291 1505
main/Evolve/CallRestrict/Restrict/comm_state[0].create: 0.003868 0.041993 8.88053e+06 3451.43 21202.8 2612 3475
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_InitRHS: 106.978 1697.06 2.77666e+11 1.33314e+07 4.81295e+08 4.22241e+06 1.26747e+07
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Sync/comm_state[7].state_empty_recv_buffers.user: 2.40196 24.8642 6.23991e+09 272247 1.54619e+08 1927 2178
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Prolongate: 298.183 4722.69 7.73329e+11 6.3165e+07 1.12417e+10 63730 1.20554e+07
main/Evolve/CallRegrid/Recompose/CarpetLib::dh::recompose/CarpetLib::ggf::recompose_fill: 26.9972 401.769 7.02061e+10 342135 3.25694e+08 1297 5395
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[7].state_empty_recv_buffers.user: 6.98681 79.6839 1.81459e+10 299022 2.74564e+08 2664 3150
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_0D [0]/OutputGH<0>: 6.3e-05 0.005 165302 165302 0 165302 165302
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/syncs/Sync/comm_state[8].state_empty_recv_buffers.step: 0.27257 15.0578 6.91201e+08 11390.2 3.72723e+07 2196 2585
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_StartLoop: 0.046847 0.718871 1.21368e+08 24000.1 109080 22219 24917
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_ADMConstraints_evaluate_SelectBCs: 0.059276 0.905865 1.57205e+08 41153.1 384255 37841 39328
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_SetTime: 0.047435 0.744885 1.24399e+08 24599.3 104192 22476 25076
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Sync/comm_state[8].state_empty_recv_buffers.step: 0.185697 6.01708 4.72117e+08 20598.5 3.57378e+07 1774 2111
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_ADMConstraints_SelectBoundConds: 0.126657 1.8777 3.24025e+08 16018.6 764541 10644 22883
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs2: 0.013461 0.020995 3.56172e+07 25532.1 237566 16466 27664
main/Evolve/CallRegrid/Regrid/RegridMap/CheckRegions: 0.000578 0.007997 1.4935e+06 9635.49 6446.51 8344 9476
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/ML_ADMConstraints_SelectBoundConds: 0.033714 0.496931 8.76585e+07 22947.2 67247.5 20393 22984
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/Boundary_ApplyPhysicalBCs: 1.33246 20.7258 3.47801e+09 33397.4 1.37378e+08 2563 27450
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Sync: 18.4444 284.496 4.78334e+10 3.907e+06 1.26683e+09 32601 34332
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/NaNChecker_NaNCheck_Finish: 0.005123 0.061991 1.32114e+07 2607.85 38441.1 1768 2162
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/CartGrid3D_ApplyBC: 0.416983 6.06004 1.06979e+09 10272.6 1.98391e+06 2713 11336
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/thorns/Boundary_ApplyPhysicalBCs: 0.8579 13.139 2.22889e+09 70179.2 1.41863e+08 2603 10654
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs/Sync/comm_state[6].state_do_some_work.step: 10.1951 159.683 2.64446e+10 2.15998e+06 7.98431e+08 1505 1560
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ReflectionSymmetry_Apply: 36.6144 550.429 9.51735e+10 913900 3.51987e+08 1597 177611
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/syncs: 316.765 5011.75 8.21525e+11 6.71016e+07 1.14832e+10 181330 1.21139e+07
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate/comm_state[8].state_empty_recv_buffers.step: 10.2169 168.825 2.65042e+10 1.16831e+06 9.92141e+08 2196 3334
main/Evolve/CallRestrict/Restrict/comm_state[5].state_do_some_work.user: 18.82 294.819 4.88383e+10 1.89811e+07 4.01194e+08 318365 370906
main/Evolve/CallEvol/CCTK_EVOL/CallFunction: 6362.23 101364 1.65005e+13 1.93071e+07 4.29865e+10 1569 5.22973e+07
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/thorns/NaNChecker_NaNCheck_Prepare: 0.007409 0.120981 1.92324e+07 3796.36 100364 1995 2410
main/Evolve/CallAnalysis/CCTK_ANALYSIS/CallFunction/thorns: 800.048 6220.41 2.07491e+12 9.00059e+07 1.26242e+11 4518 9611
main/Initialise/CallAnalysis/OutputGH/OutputGH/IOASCII::IOASCII_2D [2]: 6.8e-05 0 175286 175286 0 175286 175286
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/MaskBase_SetMask: 0.006829 0.060989 1.77655e+07 1.77655e+06 2.1583e+06 792180 1.74076e+06
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate/comm_state[6].state_do_some_work.step: 0.010442 0.155975 2.71793e+07 5406.67 725569 2205 2346
main/Initialise/CallPostRecoverVariables/CCTK_POST_RECOVER_VARIABLES/CallFunction/thorns/MaskBase_TestMask: 0.006028 0.094986 1.56364e+07 1.56364e+07 0 1.56364e+07 1.56364e+07
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/MoL_AllocateScratchSpace: 1.11711 17.3503 2.90876e+09 575194 1.53743e+07 216656 826026
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction: 796.984 12656.7 2.06699e+12 1.25836e+07 1.96194e+10 8687 11464
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync/comm_state[0].create: 0.004515 0.062994 1.05372e+07 2079.99 41951 1364 1615
main/Evolve/CallEvol/CCTK_EVOL/CallFunction/thorns/ML_BSSN_EvolutionInteriorSplitBy3: 1236.97 19760.2 3.20831e+12 1.54039e+08 4.88597e+09 3.61108e+07 1.61664e+08
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate: 0.136266 2.10569 3.52269e+08 69536 2.17554e+06 2637 40548
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/regrid/sync: 0.434036 1.35079 1.12703e+09 693555 1.13972e+07 584067 604919
main/Evolve/CallRestrict/CCTK_POSTRESTRICT/CallFunction/syncs/Prolongate/comm_state[3].state_fill_send_buffers.user: 26.5549 418.176 6.89126e+10 3.03767e+06 1.6053e+09 7950 8702
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/regrid/prolongate: 4.20821 8.53269 1.09169e+10 6.7181e+06 1.24416e+08 2313 6.86518e+06
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refrest: 3.60274 8.71568 9.34721e+09 6.03046e+06 1.43405e+08 1945 8.23119e+06
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refbndprol: 7.46465 25.5661 1.93633e+10 1.19159e+07 1.87109e+08 1618 1.00232e+07
