# Carpet timing information at iteration 0 time 0:
# 1: timer name 2: gettimeofday [secs] 3: getrusage [secs] 4: cycle [secs] 5: cycle[avg] [secs] 6: cycle[sdv] [secs] 7: cycle[min] [secs] 8: cycle[max] [secs]
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm: 0.012049 0.124979 3.12453e+07 312453 1.19455e+06 267558 267558
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/mgrest: 6.3e-05 0.001 153976 1539.76 1679.73 1306 1428
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm: 0.008106 0.083988 2.09975e+07 209975 1.41273e+06 188895 193260
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs1: 7.1e-05 0 180782 1807.82 2124.32 1539 1569
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs2: 0.000756 0.010998 2.04671e+06 20467.1 275552 13908 15566
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs1: 8.4e-05 0.001 228714 2287.14 2141.38 1958 1958
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol: 0.001581 0.021993 4.09253e+06 40925.3 309435 29147 29383
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs3: 5.5e-05 0.002 149736 1497.36 1414.95 1312 1413
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync: 0.00117 0.020998 3.04772e+06 30477.2 319335 22761 24584
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs3: 5.8e-05 0.003 142423 1424.23 2991.29 1217 1343
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol: 0.001012 0.009998 2.6339e+06 26339 56194.1 21981 24712
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/reflux: 6.6e-05 0 161620 1616.2 4375.87 1285 1453
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs1: 6.1e-05 0 176077 1760.77 2148.75 1526 1581
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs2: 0.0006 0.007998 1.64622e+06 16462.2 26323.7 13049 15863
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol: 0.00575 0.051991 1.49097e+07 149097 696712 130750 130750
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol/CarpetLib::dh::bs3: 5.2e-05 0 138802 1388.02 1534.35 1199 1340
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs2: 0.003679 0.030994 1.00425e+07 16737.6 683994 12621 13774
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs1: 6.3e-05 0 171981 1719.81 1768.52 1502 1588
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync: 0.001019 0.009999 2.63396e+06 26339.6 104134 22158 23266
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs3: 0.000357 0.005 855377 1425.63 4408.79 1205 1322
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs1: 0.000378 0.003 1.01404e+06 1690.06 4509.66 1435 1615
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs2: 0.0006 0.005999 1.64862e+06 16486.2 87059.5 13337 14370
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs3: 5.3e-05 0 139603 1396.03 1416.82 1181 1334
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol: 0.000999 0.005 2.59162e+06 25916.2 66975.7 22131 23400
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs1: 7.3e-05 0 170649 1706.49 2110.66 1404 1566
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs2: 0.000593 0.002 1.60621e+06 16062.1 26605.6 13361 14804
main/CarpetStartup/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs3: 5.8e-05 0.001 139877 1398.77 1230.01 1267 1306
meta mode/meta mode/global mode/leave_level_mode: 0.54316 7.31692 1.47233e+09 4914.7 1.20635e+06 3857 4154
meta mode/meta mode/global mode/level(0)/leave_singlemap_mode: 0.091865 1.51276 2.38568e+08 8021.25 1.51772e+06 1196 6277
meta mode/meta mode/global mode: 11394.8 148836 2.95542e+13 7.26825e+08 3.26715e+11 18913 1.26841e+10
meta mode/meta mode/global mode/level(0): 637.712 3334.57 1.654e+12 6.43404e+07 1.26413e+11 9427 908055
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/Recompose/CarpetLib::dh::recompose/CarpetLib::ggf::recompose_crop: 0.000557 0 1.4697e+06 1445.13 7121.69 1239 1334
meta mode/meta mode/global mode/level(0)/leave_local_mode: 0.224051 5.55712 5.51922e+08 21403.9 3.49173e+06 1242 13664
meta mode/meta mode/leave_global_mode: 1.69831 22.8895 4.43705e+09 109120 1.29139e+07 27288 161741
meta mode/meta mode: 13378.1 161965 3.46982e+13 6.93963e+12 8.93296e+12 3.35969e+11 1.01301e+13
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/Recompose/CarpetLib::dh::recompose: 0.062297 0.003999 1.61573e+08 1.79525e+07 2.27518e+07 3.72278e+06 2.03444e+07
main/Initialise/CallSetup: 0.170132 0.142978 4.41262e+08 4.41262e+08 0 4.41262e+08 4.41262e+08
meta mode/meta mode/global mode/level(0)/enter_local_mode: 0.854167 12.5181 2.23443e+09 86656 1.24342e+07 1162 120949
main/Initialise/CarpetLib::ggf::recompose_crop: 0.000778 0 1.71185e+06 1741.45 20094.7 1483 1853
main/Initialise/CarpetLib::ggf::recompose_allocate: 0.000903 0 2.39228e+06 2433.65 33190.9 1952 2484
main/Initialise: 129.46 164.825 3.35775e+11 3.35775e+11 0 3.35775e+11 3.35775e+11
main/Initialise/dh::recompose_free_old: 0.000475 0 1.31361e+06 1336.33 7457.77 1141 1374
meta mode/meta mode/enter_global_mode: 7.30131 99.052 1.90003e+10 467286 4.88206e+07 146799 150570
meta mode/meta mode/global mode/enter_level_mode: 0.684467 9.10859 1.83705e+09 6132.18 2.04102e+06 4108 5044
meta mode/meta mode/global mode/level(0)/enter_singlemap_mode: 0.073071 0.928863 1.8852e+08 6338.73 1.03419e+06 1260 6185
main/Initialise/CallSetup/Poison: 0.031195 0.003 8.09099e+07 8.09099e+07 0 8.09099e+07 8.09099e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/Recompose/CarpetLib::dh::recompose/CarpetLib::ggf::recompose_allocate: 0.05906 0.001999 1.53619e+08 151051 1.1093e+07 2083 1.06204e+06
main/Initialise/CallSetup/CCTK_WRAGH: 0.003226 0.002999 8.36776e+06 8.36776e+06 0 8.36776e+06 8.36776e+06
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns: 0.002002 0.002 5.20618e+06 200238 1.38848e+06 24541 115700
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/Einstein_InitSymBound: 4.1e-05 0 106086 106086 0 106086 106086
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/Boundary_RegisterBCs: 1.1e-05 0 30757 30757 0 30757 30757
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction: 0.00307 0.002999 7.95421e+06 305931 1.74275e+06 28683 318341
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/CarpetRegrid2_Initialise: 5.1e-05 0 133628 133628 0 133628 133628
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/RegisterCartGrid3DCoords: 4.3e-05 0 112516 112516 0 112516 112516
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/Einstein_ActivateSlicing: 6e-06 0 13667 13667 0 13667 13667
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/Einstein_SetNextSlicing: 3e-06 0 5708 5708 0 5708 5708
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_BSSN_ParamCompat: 0.000516 0 1.34051e+06 1.34051e+06 0 1.34051e+06 1.34051e+06
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/MoL_SetupIndexArrays: 5.7e-05 0 150124 150124 0 150124 150124
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/MoL_SetScheduleStatus: 3.3e-05 0 86247 86247 0 86247 86247
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_ADMConstraints_RegisterVars: 6.4e-05 0 168104 168104 0 168104 168104
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_BSSN_RegisterVars: 0.000203 0 529094 529094 0 529094 529094
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_BSSN_RegisterConstrained: 0.00014 0 365517 365517 0 365517 365517
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/WeylScal4_RegisterVars: 5.7e-05 0 148607 148607 0 148607 148607
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/TmunuBase_SetStressEnergyState: 0.00014 0 363364 363364 0 363364 363364
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/Slab_InitTimers: 1.7e-05 0 44717 44717 0 44717 44717
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/MaskSym: 1.4e-05 0 35443 35443 0 35443 35443
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/MaskSym_emask: 1e-05 0 26875 26875 0 26875 26875
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/RegisterSymmetryBoundaries: 1.2e-05 0 31402 31402 0 31402 31402
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_BSSN_RegisterSymmetries: 0.000172 0 445594 445594 0 445594 445594
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ReflectionSymmetry_Register: 9e-06 0 21390 21390 0 21390 21390
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/WeylScal4_RegisterSymmetries: 8.7e-05 0 225500 225500 0 225500 225500
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/SymBase_Statistics: 4e-06 0 11859 11859 0 11859 11859
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/TerminationTrigger_StartTimer: 8e-06 0 21504 21504 0 21504 21504
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/ML_ADMConstraints_RegisterSymmetries: 6.5e-05 0.001 169752 169752 0 169752 169752
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/TerminationTrigger_CreateFile: 3e-06 0 7794 7794 0 7794 7794
main/Initialise/CallSetup/CCTK_WRAGH/CallFunction/thorns/MoL_ReportNumberVariables: 3.7e-05 0 96681 96681 0 96681 96681
main/Initialise/CallSetup/CCTK_PARAMCHECK: 0.002191 0.002 5.68164e+06 5.68164e+06 0 5.68164e+06 5.68164e+06
main/Initialise/CallRecoverVariables/Poison: 2.75403 28.5427 7.14299e+09 7.14299e+08 1.03223e+09 2.99155e+08 7.19244e+08
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction: 0.002106 0.002 5.46666e+06 390476 2.29442e+06 21708 1.49287e+06
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns: 0.002001 0.002 5.18803e+06 370574 2.27541e+06 17585 1.48807e+06
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/ADMBase_ParamCheck: 1.8e-05 0 48363 48363 0 48363 48363
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/Boundary_Check: 1e-06 0 2441 2441 0 2441 2441
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/CarpetParamCheck: 3.5e-05 0 92814 92814 0 92814 92814
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/CarpetLib_test_prolongate_3d_rf2: 1.1e-05 0 29022 29022 0 29022 29022
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/CarpetRegrid2_ParamCheck: 4.6e-05 0 118306 118306 0 118306 118306
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/ParamCheck_CartGrid3D: 8e-06 0 23336 23336 0 23336 23336
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/dissipation_paramcheck: 9.9e-05 0.001 257941 257941 0 257941 257941
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/CheckFortranParameters: 1e-06 0 3105 3105 0 3105 3105
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/ML_BSSN_ParamCheck: 0.000184 0 475748 475748 0 475748 475748
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/MoL_ParamCheck: 3.1e-05 0 82426 82426 0 82426 82426
main/Initialise/CallRecoverVariables: 129.241 164.075 3.35207e+11 3.35207e+11 0 3.35207e+11 3.35207e+11
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/Multipole_ParamCheck: 2.8e-05 0 73617 73617 0 73617 73617
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/qlm_paramcheck: 0.000808 0.001 2.09658e+06 2.09658e+06 0 2.09658e+06 2.09658e+06
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/TwoPunctures_ParamCheck: 5.7e-05 0 148375 148375 0 148375 148375
main/Initialise/CallSetup/CCTK_PARAMCHECK/CallFunction/thorns/Vectors_Test: 0.000563 0 1.46013e+06 1.46013e+06 0 1.46013e+06 1.46013e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID: 0.059323 0.433936 1.53868e+08 1.53868e+07 2.64778e+07 7.10684e+06 1.0372e+07
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction: 0.058289 0.422937 1.51186e+08 559949 3.12124e+07 1245 1774
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns: 0.053006 0.376943 1.37444e+08 1.09083e+06 2.94991e+07 9439 41774
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetShiftStateOn: 8.1e-05 0.001999 219245 21924.5 66619.4 12195 12416
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetDtLapseStateOn: 4.6e-05 0 115262 11526.2 42213.5 6677 6681
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetDtShiftStateOn: 4.2e-05 0 111506 11150.6 41753.2 6145 6145
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ADMMacros_SetLocalSpatialOrder: 3.1e-05 0 77487 7748.7 3882.79 6118 6118
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SpatialSpacings: 8.2e-05 0 216312 21631.2 150112 5096 5096
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SpatialCoordinates: 0.033274 0.227967 8.63718e+07 8.63718e+06 1.34251e+07 4.06559e+06 6.43648e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_SetupRes: 0.000105 0 272660 272660 0 272660 272660
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/AHFinderDirect_setup: 0.001746 0.001 4.52972e+06 4.52972e+06 0 4.52972e+06 4.52972e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/dissipation_basegrid: 0.005432 0.045991 1.41158e+07 1.41158e+06 2.25939e+06 608550 1.04411e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ML_ADMConstraints_CheckBoundaries: 6.4e-05 0 167737 167737 0 167737 167737
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/ML_BSSN_CheckBoundaries: 0.000143 0 373761 373761 0 373761 373761
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/NaNChecker_ResetCounter: 1.4e-05 0 39199 39199 0 39199 39199
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskZero: 0.002903 0.019998 7.5512e+06 755120 1.28889e+06 345170 534104
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskOne: 0.005834 0.037994 1.51565e+07 1.51565e+06 2.54444e+06 678606 994118
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_Setup: 9.2e-05 0 240213 240213 0 240213 240213
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask: 7.8e-05 0 203736 203736 0 203736 203736
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/CarpetLib::ggf::recompose_crop: 3e-06 0 7050 3525 1801.71 2251 2251
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/CarpetLib::ggf::recompose_allocate: 5e-06 0 12694 6347 4351.54 3270 3270
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/dh::recompose_free_old: 2e-06 0 3527 1763.5 603.162 1337 1337
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_InitMask: 0.000645 0.007999 1.67921e+06 1.67921e+06 0 1.67921e+06 1.67921e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/CoordBase_SetupMask: 0.000102 0 266488 266488 0 266488 266488
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/CarpetMaskSetup: 3.9e-05 0 101519 101519 0 101519 101519
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_SetMask: 0.000642 0.009998 1.66831e+06 1.66831e+06 0 1.66831e+06 1.66831e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_CheckState: 8.8e-05 0.001999 228926 228926 0 228926 228926
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_Set: 0.000101 0.002 262682 262682 0 262682 262682
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/MaskBase_TestMask: 0.000596 0.009999 1.54844e+06 1.54844e+06 0 1.54844e+06 1.54844e+06
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/SymBase_Check: 6e-05 0 154323 15432.3 5699.8 11309 14731
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/Time_Initialise: 1.7e-05 0 44466 44466 0 44466 44466
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/TemporalSpacings: 0.000135 0.003 349877 34987.7 13862.9 28817 37730
main/Initialise/CallRecoverVariables/CCTK_BASEGRID/CallFunction/thorns/WeylScal4_CheckBoundaries: 5.9e-05 0.000999 154670 154670 0 154670 154670
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES: 126.425 135.072 3.27901e+11 3.27901e+10 7.1912e+10 1.4684e+10 2.76168e+10
main/Initialise/CallPostRecoverVariables: 0.035141 0.493925 9.11434e+07 9.11434e+07 0 9.11434e+07 9.11434e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction: 126.424 135.07 3.279e+11 3.279e+10 7.1912e+10 1.4684e+10 2.76168e+10
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns: 126.424 135.07 3.279e+11 3.279e+10 7.1912e+10 1.46839e+10 2.76168e+10
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap: 1.79248 7.40687 4.64905e+09 4.64905e+09 0 4.64905e+09 4.64905e+09
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH: 126.424 135.067 3.279e+11 3.279e+10 7.1912e+10 1.46839e+10 2.76168e+10
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs2: 0.141525 0.190978 3.71534e+08 169650 4.17282e+06 30188 221104
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CheckRegions: 4e-06 0 10807 10807 0 10807 10807
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid: 1.79229 7.40687 4.64857e+09 4.64857e+09 0 4.64857e+09 4.64857e+09
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Sync/comm_state[3].state_fill_send_buffers.user: 0.663626 9.52257 1.73647e+09 242999 1.15033e+08 78933 84341
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol: 0.022638 0.052997 5.8734e+07 26819.2 707437 20736 31054
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs3: 9e-06 0 19172 2130.22 1104.1 1306 1306
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/refrest: 4.9633 11.7862 1.28787e+10 5.88067e+06 1.7134e+08 1597 8.18049e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl: 0.000576 0.002 1.49266e+06 165851 127254 146254 155560
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/sync: 0.00843 0.057992 2.18891e+07 2.18891e+06 834437 1.49317e+06 2.09008e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/test: 0.038248 0.247961 9.92274e+07 9.92274e+06 2.81147e+06 7.27283e+06 1.03912e+07
meta mode/meta mode/global mode/level(2)/enter_local_mode: 1.31825 19.815 3.43999e+09 163087 1.66511e+07 26694 177299
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid: 1.78541 7.29989 4.63073e+09 4.63073e+09 0 4.63073e+09 4.63073e+09
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs3: 0.00703 0.018994 1.79555e+07 1366.47 29641.4 1168 1312
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/ML_ADMConstraints_evaluate_SelectBCs: 0.040091 0.612896 1.05651e+08 43158.1 108606 35923 42931
main/Evolve/CallRegrid/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/regrid: 7.14493 13.359 1.85302e+10 8.46128e+06 2.46481e+08 558633 7.51598e+06
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync: 0.000215 0.001 558500 55850 112547 38422 43368
main/Evolve/CallAnalysis/CCTK_POSTSTEP/CallFunction/syncs/Prolongate/comm_state[3].state_fill_send_buffers.user: 0.005558 0.076988 1.46314e+07 2063.38 51665.5 1303 1505
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_boxes: 0.011998 0.066989 3.11301e+07 3.11301e+06 5.15943e+06 851344 1.74925e+06
main/Evolve/CallRegrid/CCTK_POSTREGRID/CallFunction/thorns/ML_BSSN_ConstraintsInterior_SelectBCs: 0.042745 0.609903 1.126e+08 45996.6 752071 40294 41922
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/unusedpoints_mask: 0.117093 0.371945 3.03727e+08 3.03727e+07 6.91423e+07 1964 8.01107e+07
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/mgrest: 4e-06 0 15356 1535.6 469.402 1346 1373
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/mgprol: 4e-06 0 13756 1375.6 153.943 1312 1365
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/sync/CarpetLib::dh::bs2: 0.000131 0.001 345737 34573.7 20623.3 27572 33158
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_prol/CarpetLib::dh::bs2: 0.000364 0 964044 96404.4 87948.3 60204 154119
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_bnd_prol: 0.000209 0.001 536836 53683.6 98747.9 37373 37373
main/Initialise/CallRecoverVariables/CCTK_RECOVER_VARIABLES/CallFunction/thorns/IOUtil_RecoverGH/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/comm/reflux: 9e-06 0 19748 1974.8 558.689 1847 1921
